Mine ID,Mine Name,Commodity,Mine Status,Status Date,Type of Mine
4703329,Crusher 4,Construction Sand and Gravel,Intermittent,8/30/2002,Surface
4703330,Eagle River Wash Plant,Construction Sand and Gravel,Intermittent,8/30/2002,Surface
4703331,Pit Development - Pit Reclamation,Construction Sand and Gravel,Abandoned,11/15/2023,Surface
4703334,Screener #1,Construction Sand and Gravel,Abandoned,9/4/2007,Surface
4703336,Portable Power Screener,Construction Sand and Gravel,Abandoned,9/22/2005,Surface
4703337,Portable Wash Plant,Construction Sand and Gravel,Abandoned,9/22/2005,Surface
4703339,PC1 - Portable Crusher One,Construction Sand and Gravel,Abandoned,4/18/2016,Surface
4703340,Risner Pit,Construction Sand and Gravel,Intermittent,4/2/2003,Surface
4703341,49-02 Nordberg Cone,Construction Sand and Gravel,Abandoned,10/19/2004,Surface
4703342,59-04 KPI-JCI Tracked Impactor,Construction Sand and Gravel,Intermittent,1/22/2015,Surface
4703343,Plant #70,Construction Sand and Gravel,Abandoned,4/5/2005,Surface
4703344,Boulder Plant,Construction Sand and Gravel,Abandoned,8/11/2009,Surface
4703345,Hewitt  Robbins Crusher,Construction Sand and Gravel,Abandoned,9/4/2008,Surface
4703346,Portable Crusher #1,Construction Sand and Gravel,Abandoned,7/3/2019,Surface
4703348,Portable #5 Cedar Rapids 1313,Construction Sand and Gravel,Abandoned,8/26/2016,Surface
4703351,99-02 Pioneer Portable Screen Plant,Construction Sand and Gravel,Abandoned,5/24/2004,Surface
4703352,Rolling Acres Farm,Construction Sand and Gravel,Abandoned,6/10/2008,Surface
4703353,Portable Wash Plant #02,Construction Sand and Gravel,Abandoned,10/15/2016,Surface
4703354,Crusher #1,Construction Sand and Gravel,Intermittent,6/12/2003,Surface
4703355,Miss Nikki Lee,Construction Sand and Gravel,Abandoned,7/19/2023,Surface
4703356,Gerke Plant #2-Wash Plant,"Sand, Common",Abandoned,3/23/2011,Surface
4703358,LYCON Wellnitz Pit,Construction Sand and Gravel,Intermittent,3/27/2024,Surface
4703359,Wash Plant,Construction Sand and Gravel,Abandoned,3/27/2024,Surface
4703360,Plant 720,Construction Sand and Gravel,Abandoned,9/4/2007,Surface
4703362,Screen Plant #1,Construction Sand and Gravel,Abandoned,7/30/2010,Surface
4703363,Power Screen #3653  Powergrid,Construction Sand and Gravel,Abandoned,7/15/2004,Surface
4703364,McKeefry & Sons - Chase Pit,Construction Sand and Gravel,Intermittent,1/15/2024,Surface
4703365,Universal Crushing,Construction Sand and Gravel,Intermittent,1/3/2014,Surface
4703366,Pioneer Screen Plant,Construction Sand and Gravel,Abandoned,6/6/2007,Surface
4703367,Wash Plant 2,Construction Sand and Gravel,Abandoned,10/1/2024,Surface
4703368,T- Rex  Pit,Construction Sand and Gravel,Abandoned,3/20/2017,Surface
4703369,2003 EXTEC C12 CRUSHER,Construction Sand and Gravel,Abandoned,5/31/2024,Surface
4703373,Barber-Green,Construction Sand and Gravel,Abandoned,5/4/2006,Surface
4703374,P S 1,Construction Sand and Gravel,Abandoned,11/3/2020,Surface
4703375,Cedar Rapids #1,Construction Sand and Gravel,Intermittent,5/14/2025,Surface
4703376,Portable Wash Plant 1,Construction Sand and Gravel,Abandoned,8/31/2015,Surface
4703377,Crusher #2,Construction Sand and Gravel,Intermittent,5/13/2020,Surface
4703378,Portable Crush Plant 2,Construction Sand and Gravel,Abandoned,11/3/2020,Surface
4703379,99-04 Masaba Portable Wash Plant,Construction Sand and Gravel,Abandoned,7/16/2007,Surface
4703381,Swift Wash Plant,Construction Sand and Gravel,Intermittent,1/1/2012,Surface
4703382,Power Screen #1,Construction Sand and Gravel,Abandoned,3/28/2025,Surface
4703383,Trommel,Construction Sand and Gravel,Abandoned,9/22/2005,Surface
4703384,99 Powergrid 72-16209,Construction Sand and Gravel,Abandoned,7/15/2004,Surface
4703385,Goober's Pond,Construction Sand and Gravel,Abandoned,11/2/2009,Surface
4703387,Plant #3,Construction Sand and Gravel,Intermittent,6/11/2024,Surface
4703388,Powerscreen,Construction Sand and Gravel,Abandoned,6/27/2006,Surface
4703389,Geneva Earthworks LLC,Construction Sand and Gravel,Abandoned,7/12/2011,Surface
4703390,Stationary SECO Wash Plant,Construction Sand and Gravel,Abandoned,9/1/2009,Surface
4703391,Rip Rap Plant #3,Construction Sand and Gravel,Intermittent,7/15/2025,Surface
4703392,Plant #2,Construction Sand and Gravel,Abandoned,8/15/2011,Surface
4703393,Screen Plant #1,Construction Sand and Gravel,Abandoned,7/20/2005,Surface
4703394,Wash Plant,Construction Sand and Gravel,Abandoned,9/26/2006,Surface
4703395,CRUSHING PLANT,Construction Sand and Gravel,Intermittent,3/31/2020,Surface
4703396,Telsmith #3111,Construction Sand and Gravel,Abandoned,7/10/2009,Surface
4703398,Neumann Pit Wash Plant,Construction Sand and Gravel,Intermittent,1/1/2005,Surface
4703400,Leatherberry Pit,Construction Sand and Gravel,Abandoned,8/15/2025,Surface
4703401,Plant 5 (Portable Crusher Plant),Construction Sand and Gravel,Intermittent,10/3/2019,Surface
4703402,Plant #14,Construction Sand and Gravel,Intermittent,7/15/2012,Surface
4703403,Plant #15,Construction Sand and Gravel,Abandoned,7/23/2007,Surface
4703405,Plant #17,Construction Sand and Gravel,Intermittent,11/9/2004,Surface
4703406,Plant #18,Construction Sand and Gravel,Intermittent,11/9/2004,Surface
4703407,Plant #19,Construction Sand and Gravel,Abandoned,7/23/2007,Surface
4703408,79-0100 KPI-JCI Tracked Jaw Crusher,Construction Sand and Gravel,Intermittent,7/15/2012,Surface
4703409,59-02 Chieftan Powerscreen,Construction Sand and Gravel,TempIdle,11/5/2025,Surface
4703410,Jackson Material,Construction Sand and Gravel,Intermittent,2/8/2005,Surface
4703412,Superior Wash Plant,Construction Sand and Gravel,Abandoned,5/26/2022,Surface
4703413,Tony's Wabeno Redi-Mix,Construction Sand and Gravel,Abandoned,1/1/2023,Surface
4703415,Portable No 5,Construction Sand and Gravel,Abandoned,4/25/2013,Surface
4703417,Screen Plant #2,Construction Sand and Gravel,Abandoned,9/28/2007,Surface
4703418,Screening Plant #1,Construction Sand and Gravel,Abandoned,9/4/2012,Surface
4703419,125 KW NO 2,Construction Sand and Gravel,Abandoned,9/15/2006,Surface
4703421,Portable No. 6,Construction Sand and Gravel,Abandoned,9/22/2014,Surface
4703423,PW-13,Construction Sand and Gravel,Intermittent,6/1/2024,Surface
4703424,Power Screen 1700,Construction Sand and Gravel,Intermittent,6/7/2005,Surface
4703425,PLANT #16,Construction Sand and Gravel,Active,11/5/2025,Surface
4703427,Hatchet Creek Rock & Dirt LLC,Construction Sand and Gravel,Abandoned,8/12/2011,Surface
4703428,Plant 16,Construction Sand and Gravel,Abandoned,8/20/2020,Surface
4703429,Plant #17,Construction Sand and Gravel,Intermittent,4/15/2016,Surface
4703432,Jolma Sand & Gravel Pit,Construction Sand and Gravel,Abandoned,9/13/2005,Surface
4703433,Crandon Wash Plant,Construction Sand and Gravel,Abandoned,4/17/2007,Surface
4703434,Lange Rd. Pit,Construction Sand and Gravel,Intermittent,10/1/2007,Surface
4703435,CEC,Construction Sand and Gravel,Abandoned,9/4/2012,Surface
4703436,578 Portable Wash Plant,Construction Sand and Gravel,Intermittent,9/26/2019,Surface
4703440,KPI Screener,Construction Sand and Gravel,Intermittent,10/19/2005,Surface
4703441,Sell Pit,Construction Sand and Gravel,Intermittent,2/19/2015,Surface
4703444,PC9,Construction Sand and Gravel,Intermittent,11/1/2021,Surface
4703445,PC10,Construction Sand and Gravel,Active,7/15/2015,Surface
4703446,Viper,Construction Sand and Gravel,Abandoned,8/24/2022,Surface
4703449,PLANT #71,Construction Sand and Gravel,Intermittent,2/24/2016,Surface
4703450,Marinette County Pits VI,Construction Sand and Gravel,Abandoned,7/31/2020,Surface
4703451,Workman's South Side Materials LLC,Construction Sand and Gravel,Intermittent,5/1/2012,Surface
4703453,Custer Crushing Spread,Construction Sand and Gravel,Intermittent,4/19/2006,Surface
4703456,Michels Sand & Gravel 64 & 124 Pit,Construction Sand and Gravel,Intermittent,1/3/2014,Surface
4703457,Powerscreen Plant,Construction Sand and Gravel,Intermittent,6/2/2014,Surface
4703458,Screen Plant,Construction Sand and Gravel,Abandoned,8/18/2008,Surface
4703459,Screen #1,Construction Sand and Gravel,Abandoned,7/19/2006,Surface
4703460,Croell Pit,Construction Sand and Gravel,Intermittent,5/17/2006,Surface
4703461,PLANT #18,Construction Sand and Gravel,Intermittent,7/15/2013,Surface
4703462,N & M Pit,Construction Sand and Gravel,Abandoned,1/29/2015,Surface
4703464,Screening Plant (Wash Plant),Construction Sand and Gravel,Intermittent,6/21/2006,Surface
4703465,Plant #74,Construction Sand and Gravel,Intermittent,8/24/2020,Surface
4703466,Plant #73,Construction Sand and Gravel,Intermittent,3/30/2021,Surface
4703467,Plant #81,Construction Sand and Gravel,Active,4/20/2017,Surface
4703468,Wash Plant,Construction Sand and Gravel,Abandoned,9/25/2007,Surface
4703469,Cedar Rapids,Construction Sand and Gravel,Abandoned,3/17/2021,Surface
4703470,Trempealeau Screen Plant,Construction Sand and Gravel,Abandoned,3/25/2025,Surface
4703471,NN & Z Pit,Construction Sand and Gravel,Abandoned,8/13/2013,Surface
4703472,Plant 2 (Portable Wash Plant),Construction Sand and Gravel,Intermittent,6/26/2006,Surface
4703474,Crushing Plant,Construction Sand and Gravel,Abandoned,3/20/2017,Surface
4703475,Carew-Eden Pit,Construction Sand and Gravel,Intermittent,7/19/2006,Surface
4703476,577 Pit,Construction Sand and Gravel,Intermittent,5/30/2012,Surface
4703477,Portable Crusher #3,Construction Sand and Gravel,Abandoned,9/20/2021,Surface
4703478,McCloskey Screen Plant,Construction Sand and Gravel,Intermittent,12/12/2011,Surface
4703479,Craigs Pit,"Sand, Common",Abandoned,4/1/2012,Surface
4703480,Arlo Pit,Construction Sand and Gravel,Abandoned,9/8/2011,Surface
4703481,Duffek Wash Plant,Construction Sand and Gravel,Abandoned,1/15/2014,Surface
4703484,A W Oakes & Son Plant 998 ,Construction Sand and Gravel,TempIdle,11/5/2025,Surface
4703486,Harvey Rock Plant 1,Construction Sand and Gravel,Intermittent,4/15/2016,Surface
4703487,Screen Plant,Construction Sand and Gravel,Intermittent,5/4/2017,Surface
4703488,Grabinger Pit,Construction Sand and Gravel,Intermittent,6/22/2020,Surface
4703489,Extec Screen Plant,Construction Sand and Gravel,Abandoned,9/1/2009,Surface
4703494,POWER SCREENER,Construction Sand and Gravel,Abandoned,7/25/2018,Surface
4703495,Lambert Sand & Gravel,Construction Sand and Gravel,Abandoned,1/29/2015,Surface
4703496,Timberlane,Construction Sand and Gravel,Intermittent,3/25/2020,Surface
4703498,Griesbach's Plant,Construction Sand and Gravel,Abandoned,4/23/2007,Surface
4703500,Finlay Screen #2,Construction Sand and Gravel,Abandoned,1/15/2014,Surface
4703501,Screening Plant  #1919,Construction Sand and Gravel,Abandoned,8/26/2008,Surface
4703502,VSI Crusher #1923,Construction Sand and Gravel,Abandoned,8/26/2008,Surface
4703503,PC-6,Construction Sand and Gravel,Abandoned,8/10/2011,Surface
4703504,Plant 75,Construction Sand and Gravel,Abandoned,12/10/2013,Surface
4703505,Plant 76,Construction Sand and Gravel,Active,10/28/2025,Surface
4703506,Simplicity Screener/Greystone Classifier,Construction Sand and Gravel,Intermittent,10/15/2012,Surface
4703508,Wingra Stone Company Plant #11,Construction Sand and Gravel,Abandoned,5/28/2008,Surface
4703509,Panther Creek Mine,Construction Sand and Gravel,Abandoned,9/1/2020,Surface
4703510,PORTABLE PLANT NO. 3,Construction Sand and Gravel,Intermittent,11/21/2007,Surface
4703511,Plant 4 (Portable Rip-Rap Plant),Construction Sand and Gravel,Intermittent,8/10/2019,Surface
4703514,Simplicity Rip Rap Plant #1915,Construction Sand and Gravel,Abandoned,10/1/2007,Surface
4703515,VSI,"Sand, Common",Abandoned,9/16/2021,Surface
4703516,The Sand Pit Inc,Construction Sand and Gravel,Intermittent,6/24/2013,Surface
4703517,Tony's Crusher,Construction Sand and Gravel,Abandoned,7/22/2016,Surface
4703521,Doherty,"Sand, Common",Abandoned,9/5/2024,Surface
4703522,Krueger Pit,"Sand, Common",Abandoned,7/8/2011,Surface
4703523,Lippman 22x42 Jaw,Construction Sand and Gravel,Abandoned,1/10/2012,Surface
4703524,Greystone Wash Plant,Construction Sand and Gravel,Abandoned,5/2/2012,Surface
4703526,A W Oakes Pit #2,Construction Sand and Gravel,Abandoned,5/28/2008,Surface
4703527,Plant 77,Construction Sand and Gravel,Intermittent,1/4/2023,Surface
4703528,SPRINGVALLEY,Construction Sand and Gravel,Intermittent,3/1/2019,Surface
4703529,Crushing Plant # 02,Construction Sand and Gravel,Abandoned,6/4/2013,Surface
4703531,Elbe Pit,Construction Sand and Gravel,Intermittent,4/28/2008,Surface
4703534,FML Sand - Readfield ,Construction Sand and Gravel,Abandoned,2/26/2015,Surface
4703535,Custer Pit,Construction Sand and Gravel,Intermittent,6/12/2008,Surface
4703536,Portable crusher # 2,Construction Sand and Gravel,Intermittent,6/13/2011,Surface
4703538,Dupont Pit,Construction Sand and Gravel,Abandoned,8/29/2013,Surface
4703539,Oakes West Bend,"Sand, Common",Abandoned,8/22/2011,Surface
4703540,Plant 3 (Portable Screen Plant),Construction Sand and Gravel,Intermittent,7/30/2008,Surface
4703542,Crusher #1,Construction Sand and Gravel,Intermittent,10/28/2008,Surface
4703543,Mandt Sandfill,Construction Sand and Gravel,Abandoned,7/22/2019,Surface
4703544,Hatlestad Pit,Construction Sand and Gravel,Abandoned,2/28/2018,Surface
4703546,Screen 761,Construction Sand and Gravel,Abandoned,8/28/2025,Surface
4703547,Marsh Road Lot,Construction Sand and Gravel,Abandoned,11/14/2018,Surface
4703548,Rock Separator,Construction Sand and Gravel,Abandoned,6/24/2019,Surface
4703549,Eder Rock,Construction Sand and Gravel,Abandoned,6/19/2015,Surface
4703550,Wash Plant #1,Construction Sand and Gravel,Intermittent,4/24/2013,Surface
4703551,996 Screen Plant,Construction Sand and Gravel,Abandoned,1/15/2024,Surface
4703552,066 Screen Plant,Construction Sand and Gravel,Abandoned,3/28/2025,Surface
4703553,Power Screen,Construction Sand and Gravel,Abandoned,8/8/2022,Surface
4703554,Erb Pit,Construction Sand and Gravel,Abandoned,8/16/2013,Surface
4703555,Blue River Sand Plant,Construction Sand and Gravel,Abandoned,9/22/2014,Surface
4703559,Wabasha Portable 2,Construction Sand and Gravel,Abandoned,9/23/2025,Surface
4703560,Underground Pipeline Construction Inc.,Construction Sand and Gravel,Abandoned,7/20/2011,Surface
4703562,Portable Wash Plant,Construction Sand and Gravel,Intermittent,8/1/2018,Surface
4703563,Screen Plant,Construction Sand and Gravel,Abandoned,9/20/2011,Surface
4703564,PORTABLE SCREEN PLANT-Sandvik,Construction Sand and Gravel,Intermittent,9/18/2014,Surface
4703565,Huse Gravel Pit,Construction Sand and Gravel,Intermittent,6/17/2009,Surface
4703567,Lippman Plant 1,Construction Sand and Gravel,Abandoned,9/14/2009,Surface
4703568,EXTEC S-5,Construction Sand and Gravel,Abandoned,7/15/2012,Surface
4703570,Screen 1,Construction Sand and Gravel,Abandoned,3/2/2018,Surface
4703571,Portable Crusher #5,Construction Sand and Gravel,Intermittent,8/7/2009,Surface
4703574,Hager City Plant,Construction Sand and Gravel,Active,4/15/2013,Surface
4703575,Stripping Crew,Construction Sand and Gravel,Intermittent,10/21/2009,Surface
4703577,Screening Plant,Construction Sand and Gravel,Abandoned,7/18/2019,Surface
4703579,Blackstone Estates,Construction Sand and Gravel,Abandoned,2/22/2010,Surface
4703581,PINE VALLEY,Construction Sand and Gravel,Intermittent,7/18/2011,Surface
4703582,Portable Sand Plant II,Construction Sand and Gravel,Intermittent,8/21/2024,Surface
4703583,S&R Compost Screen 1,Construction Sand and Gravel,Abandoned,4/23/2010,Surface
4703584,S&R Compost Screen 2,Construction Sand and Gravel,Abandoned,4/24/2010,Surface
4703585,S&R Compost Screen 3,Construction Sand and Gravel,Abandoned,4/23/2010,Surface
4703586,Mrotek Pit,Construction Sand and Gravel,Abandoned,7/30/2019,Surface
4703587,Trusty Trucking Portable Plant 1,Construction Sand and Gravel,Intermittent,7/1/2010,Surface
4703588,Portable No 8 ,Construction Sand and Gravel,Intermittent,1/15/2014,Surface
4703589,OCI Enterprises Bay Pit,Construction Sand and Gravel,Abandoned,3/21/2023,Surface
4703590,PLANT #19,Construction Sand and Gravel,Intermittent,5/19/2010,Surface
4703593,PS-2,Construction Sand and Gravel,Abandoned,10/6/2023,Surface
4703594,PW-6,Construction Sand and Gravel,Intermittent,10/19/2010,Surface
4703595,Plant 78,Construction Sand and Gravel,Intermittent,9/22/2010,Surface
4703596,Portable Crushing Plant,Construction Sand and Gravel,Intermittent,5/8/2011,Surface
4703600,Greg's Excavating Inc,Construction Sand and Gravel,Abandoned,2/12/2016,Surface
4703601,Cheiftan,Construction Sand and Gravel,Intermittent,1/15/2013,Surface
4703603,Kolberg Screen Plant,Construction Sand and Gravel,Abandoned,7/24/2023,Surface
4703604,Cronin,Construction Sand and Gravel,Intermittent,4/17/2017,Surface
4703606,Extec IC13,Construction Sand and Gravel,Abandoned,5/11/2022,Surface
4703608,Cedar Rapids Breaker,Construction Sand and Gravel,Intermittent,7/1/2015,Surface
4703609,Plant 80,"Sand, Common",Active,4/29/2021,Surface
4703610,Plant #79,Construction Sand and Gravel,Intermittent,6/22/2011,Surface
4703612,Portable Plant (Hoffmeister),Construction Sand and Gravel,Abandoned,4/1/2019,Surface
4703613,Finlay Screen,Construction Sand and Gravel,Abandoned,4/21/2017,Surface
4703614,M & J Sand,Construction Sand and Gravel,Abandoned,8/20/2020,Surface
4703617,Portable Screener,Construction Sand and Gravel,Intermittent,1/15/2024,Surface
4703619,PW10,Construction Sand and Gravel,Intermittent,7/30/2011,Surface
4703621,Masaba Wash Plant,Construction Sand and Gravel,Intermittent,8/23/2022,Surface
4703622,H - Pit,Construction Sand and Gravel,Intermittent,2/10/2022,Surface
4703633,Marathon Sand Screener,Construction Sand and Gravel,Intermittent,9/1/2020,Surface
4703634,Hazelhurst Wash Plant,Construction Sand and Gravel,Intermittent,2/4/2012,Surface
4703637,Unit No. 17,Construction Sand and Gravel,Abandoned,3/29/2023,Surface
4703638,Frazer Mine,Construction Sand and Gravel,Intermittent,1/3/2014,Surface
4703639,Plant 82,Construction Sand and Gravel,Active,1/15/2013,Surface
4703640,PLANT 83,Construction Sand and Gravel,Active,1/15/2013,Surface
4703641,Plant 84,Construction Sand and Gravel,Active,1/15/2013,Surface
4703650,Astec 2512KT,Construction Sand and Gravel,Abandoned,1/30/2025,Surface
4703653,DL-1,Construction Sand and Gravel,Intermittent,11/29/2021,Surface
4703654,DL-2,Construction Sand and Gravel,Intermittent,2/22/2021,Surface
4703656,Mosinee,Construction Sand and Gravel,Intermittent,1/3/2014,Surface
4703657,Portable Power Screener,Construction Sand and Gravel,Abandoned,12/18/2024,Surface
4703659,Swinkles Screening,"Sand, Common",Intermittent,6/11/2012,Surface
4703663,Plant 87,Construction Sand and Gravel,Active,4/21/2017,Surface
4703666,POWER SCREEN,Construction Sand and Gravel,Abandoned,9/5/2017,Surface
4703667,PLANT # 11 PORTABLE SCREENER,Construction Sand and Gravel,Abandoned,10/22/2019,Surface
4703673,WOLDT MINE,Construction Sand and Gravel,Abandoned,10/1/2019,Surface
4703674,Screen,Construction Sand and Gravel,Abandoned,6/30/2016,Surface
4703676,Portable Wash Plant #5,Construction Sand and Gravel,Intermittent,4/15/2013,Surface
4703679,Plant #91,Construction Sand and Gravel,Active,10/12/2023,Surface
4703680,Portable,Construction Sand and Gravel,Intermittent,10/20/2025,Surface
4703683,Crusher ,Construction Sand and Gravel,Intermittent,5/7/2013,Surface
4703684,Screen Plant 2,Construction Sand and Gravel,Abandoned,9/5/2024,Surface
4703685,Sand Plant,Construction Sand and Gravel,Abandoned,5/19/2020,Surface
4703687,Portable Plant,Construction Sand and Gravel,Intermittent,6/10/2013,Surface
4703688,A-1 Asphalt and Paving,Construction Sand and Gravel,Abandoned,7/8/2014,Surface
4703691,UCS Luck Pit,Construction Sand and Gravel,Intermittent,12/1/2013,Surface
4703692,Sambs Rip Rap Plant,"Sand, Common",Abandoned,9/5/2024,Surface
4703694,Casey Excavating,"Sand, Common",Abandoned,3/20/2024,Surface
4703696,Kolberg 241 Screener,Construction Sand and Gravel,Abandoned,1/15/2015,Surface
4703697,Badger Supply,Construction Sand and Gravel,Abandoned,4/1/2025,Surface
4703699,Tunnel City,Construction Sand and Gravel,Active,2/28/2014,Surface
4703701,Unit No. 18,Construction Sand and Gravel,Abandoned,6/28/2023,Surface
4703702,Plant #1,Construction Sand and Gravel,Intermittent,11/5/2013,Surface
4703717,Highway 53,"Sand, Common",Active,10/29/2021,Surface
4703721,PS-3,Construction Sand and Gravel,Intermittent,1/15/2015,Surface
4703722,DR-1,Construction Sand and Gravel,Abandoned,4/15/2017,Surface
4703725,Bonduel Wash Plant,Construction Sand and Gravel,Intermittent,7/9/2014,Surface
4703727,Kremlin,Construction Sand and Gravel,Abandoned,9/21/2023,Surface
4703729,Friendshuh Farms Pit,Construction Sand and Gravel,Abandoned,7/31/2018,Surface
4703732,Sioux Creek Mine,Construction Sand and Gravel,Abandoned,5/20/2022,Surface
4703733,CHIEFTAIN POWER SCREEN,Construction Sand and Gravel,Abandoned,4/17/2017,Surface
4703734,Plant 4,Construction Sand and Gravel,Intermittent,6/17/2021,Surface
4703739,Schrieners Pit,Construction Sand and Gravel,Abandoned,7/28/2021,Surface
4703741,Screen Plant 1,"Sand, Common",Abandoned,7/23/2021,Surface
4703746,Mikl Mine,Construction Sand and Gravel,Abandoned,3/21/2017,Surface
4703748,Hass Pit,Construction Sand and Gravel,Intermittent,5/21/2025,Surface
4703752,Golat & Engel Custom Gravel Crushing Inc,"Sand, Common",Intermittent,4/9/2015,Surface
4703756,Lippman Jaw Crusher,Construction Sand and Gravel,Abandoned,3/7/2025,Surface
4703757,Crusher 950,Construction Sand and Gravel,Intermittent,10/19/2023,Surface
4703758,WI Portable Wash (A5809 Wash Plant) UTEC,Construction Sand and Gravel,Intermittent,7/10/2015,Surface
4703760,"Bull Dozin, Inc.","Sand, Common",Intermittent,7/6/2015,Surface
4703765,Portable Plant 2,Construction Sand and Gravel,Intermittent,8/3/2015,Surface
4703769,Wash Plant,Construction Sand and Gravel,Intermittent,9/9/2015,Surface
4703770,Lake Leo,"Sand, Common",Abandoned,6/29/2021,Surface
4703771,D & B Mining,Construction Sand and Gravel,Intermittent,9/16/2015,Surface
4703774,Parkview Sand & Gravel,Construction Sand and Gravel,Intermittent,10/6/2016,Surface
4703775,Brooklyn Wash Plant,Construction Sand and Gravel,Intermittent,2/9/2016,Surface
4703776,Portable Crusher #3,Construction Sand and Gravel,Intermittent,4/1/2016,Surface
4703777,Crusher#6,Construction Sand and Gravel,Intermittent,5/9/2016,Surface
4703778,HRC Screen Plant,Construction Sand and Gravel,Abandoned,10/30/2019,Surface
4703780,Screening Plant,Construction Sand and Gravel,Abandoned,6/16/2017,Surface
4703782,Spooner Quarry,Construction Sand and Gravel,Abandoned,7/25/2018,Surface
4703790,Portable Plant #3,Construction Sand and Gravel,Intermittent,7/27/2020,Surface
4703791,Greyhawk,Construction Sand and Gravel,Intermittent,10/26/2016,Surface
4703792,KPI Crusher ,Construction Sand and Gravel,Intermittent,11/16/2016,Surface
4703794,PLANT #12 PERMANENT WASHPLANT,"Sand, Common",Intermittent,4/4/2017,Surface
4703795,J50 JAW CRUSHER,Construction Sand and Gravel,Intermittent,3/8/2017,Surface
4703796,656 Metso Feeder,Construction Sand and Gravel,Abandoned,6/30/2025,Surface
4703797,BloodRock Pit,Construction Sand and Gravel,Abandoned,7/24/2023,Surface
4703798,Jackson Quarry,Construction Sand and Gravel,Intermittent,5/30/2023,Surface
4703799,"Flannery Materials, LLC.",Construction Sand and Gravel,Intermittent,6/8/2017,Surface
4703800,Kolonko's Pit,Construction Sand and Gravel,Abandoned,3/15/2022,Surface
4703801,MASHUDA-MA20,Construction Sand and Gravel,Abandoned,6/24/2019,Surface
4703803,PLANT #22,Construction Sand and Gravel,Intermittent,8/4/2017,Surface
4703804,Screener 301,Construction Sand and Gravel,Abandoned,5/23/2022,Surface
4703806,"Schoppenhorst Construction, Inc.",Construction Sand and Gravel,Abandoned,6/30/2018,Surface
4703808,Kitchner Pit,Construction Sand and Gravel,Abandoned,7/26/2023,Surface
4703809,VSI Crusher,Construction Sand and Gravel,Intermittent,9/16/2017,Surface
4703810,Cedar Rapids Wash Plant (Greystone),Construction Sand and Gravel,Intermittent,6/16/2023,Surface
4703811,Melendez Pit,Construction Sand and Gravel,Intermittent,9/5/2025,Surface
4703814,IARBIS Mine,Construction Sand and Gravel,Abandoned,1/8/2018,Surface
4703819,Crusher Portable #2,Construction Sand and Gravel,Intermittent,3/12/2018,Surface
4703821,Go Green Recycling PIT,Construction Sand and Gravel,Intermittent,7/26/2022,Surface
4703822,Extec Plant 1,Construction Sand and Gravel,Abandoned,1/1/2022,Surface
4703824,89-59 CEC Tracked Screener,Construction Sand and Gravel,Intermittent,4/11/2018,Surface
4703825,Cornerstone Wash Plant,Construction Sand and Gravel,Abandoned,7/23/2019,Surface
4703826,Hultman Pit,Construction Sand and Gravel,Abandoned,12/18/2024,Surface
4703829,Sandvik Screen Plant,Construction Sand and Gravel,Intermittent,5/15/2018,Surface
4703830,Crusher 5,Construction Sand and Gravel,Abandoned,9/5/2024,Surface
4703831,Ovyn #2 Pit,Construction Sand and Gravel,Intermittent,8/15/2018,Surface
4703832,Custer Sand Screener,Construction Sand and Gravel,Intermittent,8/16/2018,Surface
4703833,JSG Portable No 9,Construction Sand and Gravel,Intermittent,1/6/2023,Surface
4703834,PETERSON MINE,Construction Sand and Gravel,Abandoned,6/27/2019,Surface
4703835,"TL Kersten Excavating, LLC.",Construction Sand and Gravel,Intermittent,9/13/2018,Surface
4703837,Crusher#7 ,Construction Sand and Gravel,Intermittent,5/7/2019,Surface
4703839,2012 KPI,Construction Sand and Gravel,Abandoned,8/17/2023,Surface
4703840,2000 Chief Screener,Construction Sand and Gravel,Abandoned,8/17/2023,Surface
4703841,Chelsea Pit,Construction Sand and Gravel,Abandoned,4/11/2023,Surface
4703845,Screen Plant 2,Construction Sand and Gravel,Intermittent,7/3/2025,Surface
4703846,Extec Plant 3,Construction Sand and Gravel,Abandoned,3/28/2025,Surface
4703847,McKloskey Screen,Construction Sand and Gravel,Intermittent,4/13/2021,Surface
4703848,Jaw Crusher #960134,Construction Sand and Gravel,Intermittent,5/24/2019,Surface
4703849,Portable #2,Construction Sand and Gravel,Intermittent,11/13/2020,Surface
4703850,TELESMITH SCREEN,Construction Sand and Gravel,Intermittent,5/22/2019,Surface
4703851,Pit - Rental Screen,Construction Sand and Gravel,Abandoned,12/31/2023,Surface
4703852,Coulee Mine,Construction Sand and Gravel,Abandoned,5/11/2020,Surface
4703854,Plant 1,Construction Sand and Gravel,Intermittent,7/11/2019,Surface
4703855,JSG Portable No 10,Construction Sand and Gravel,Intermittent,5/23/2020,Surface
4703856,Crusher 952,Construction Sand and Gravel,Abandoned,7/28/2022,Surface
4703857,Crusher 954,Construction Sand and Gravel,Intermittent,10/10/2025,Surface
4703859,Screen 764,Construction Sand and Gravel,Intermittent,8/20/2019,Surface
4703861,Portable Powerscreen #2  PS-2,Construction Sand and Gravel,Active,10/31/2025,Surface
4703862,Portable Powerscreen #3 PS-3 Warrior ,Construction Sand and Gravel,Intermittent,2/22/2020,Surface
4703863,PLANT 24,Construction Sand and Gravel,Intermittent,10/1/2020,Surface
4703865,Jefferson Pit,Construction Sand and Gravel,Abandoned,8/13/2025,Surface
